Order No,Product Name,Retail Price,Order Quantity,Sub Total,Expected Sub Total,Difference,Passes Audit
5379-1,Apex Straight Scissors,$12.98,9.0,$441.32,$116.82,$324.50,False
5379-1,Artisan Poly Binder Pockets,$3.58,4.0,$166.08,$14.32,$151.76,False
5380-1,Artisan 478 Labels,$4.91,11.0,$22.82,$54.01,$-31.19,False
5380-1,Pizazz Colored Pencils,$2.94,34.0,$101.92,$99.96,$1.96,False
5382-1,EcoTones Memo Sheets,$4.00,37.0,$41.96,$148.00,$-106.04,False
5382-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,49.0,$23.67,$139.16,$-115.49,False
5383-1,Artisan 481 Labels,$3.08,9.0,$201.60,$27.72,$173.88,False
5383-1,Adesso Programmable 142-Key Keyboard,$152.48,25.0,"$2,905.02",$3812.00,$-906.98,False
5383-1,Wirebound Voice Message Log Book,$4.76,25.0,$67.62,$119.00,$-51.38,False
5384-1,TechSavi Internet Navigator Keyboard,$30.98,40.0,$331.56,$1239.20,$-907.64,False
5384-1,Adesso Programmable 142-Key Keyboard,$152.48,9.0,$304.96,$1372.32,$-1067.36,False
5384-1,Bagged Rubber Bands,$1.26,29.0,$39.96,$36.54,$3.42,False
5384-1,Binder Clips by OIC,$1.48,8.0,$39.96,$11.84,$28.12,False
5384-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,29.0,$233.76,$862.46,$-628.70,False
5385-1,Artisan 479 Labels,$2.61,16.0,$88.06,$41.76,$46.30,False
5385-1,"Steady Colorific Colored Pencils, 12/Box",$2.88,40.0,$82.24,$115.20,$-32.96,False
5385-1,Emerson Stylus 1520 Color Inkjet Printer,$400.97,24.0,"$4,499.95",$9623.28,$-5123.33,False
5385-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,7.0,$397.02,$208.18,$188.84,False
5385-1,Artisan Binder Labels,$3.89,22.0,$88.06,$85.58,$2.48,False
5386-1,Smiths SlimLine Pencil Sharpener,$11.97,31.0,$447.62,$371.07,$76.55,False
5386-1,Artisan 474 Labels,$2.88,39.0,$19.48,$112.32,$-92.84,False
5386-1,Smiths Colored Interoffice Envelopes,$30.98,29.0,"$1,072.52",$898.42,$174.10,False
5386-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,40.0,$459.84,$895.20,$-435.36,False
5386-1,Emerson C82 Color Inkjet Printer,$119.99,11.0,"$1,559.87",$1319.89,$239.98,False
5386-1,TechSavi Internet Navigator Keyboard,$30.98,19.0,"$1,141.86",$588.62,$553.24,False
5386-1,Emerson C82 Color Inkjet Printer,$119.99,23.0,"$1,529.96",$2759.77,$-1229.81,False
5386-1,Artisan Hi-Liter Pen Style Six-Color Fluorescent Set,$3.85,23.0,$22.88,$88.55,$-65.67,False
5386-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,22.0,"$1,254.31",$492.36,$761.95,False
5387-1,Emerson LQ-870 Dot Matrix Printer,$535.64,15.0,"$4,243.95",$8034.60,$-3790.65,False
5388-1,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",$136.98,21.0,$225.16,$2876.58,$-2651.42,False
5389-1,Aluminum Document Frame,$12.22,10.0,$232.18,$122.20,$109.98,False
5389-1,Cando PC940 Copier,$449.99,28.0,"$1,925.59",$12599.72,$-10674.13,False
5389-1,Economy Binders,$2.08,44.0,$84.06,$91.52,$-7.46,False
5389-1,Aluminum Document Frame,$12.22,39.0,$232.18,$476.58,$-244.40,False
5389-1,600 Series Non-Flip,$45.99,9.0,"$1,915.59",$413.91,$1501.68,False
5390-1,Alto 3-Hole Punch,$4.38,39.0,$51.46,$170.82,$-119.36,False
5391-1,Artisan Poly Binder Pockets,$3.58,42.0,$46.60,$150.36,$-103.76,False
5392-1,Artisan Printable Repositionable Plastic Tabs,$8.60,31.0,$35.40,$266.60,$-231.20,False
5392-1,Apex Straight Scissors,$12.98,29.0,$486.82,$376.42,$110.40,False
5392-1,Apex Straight Scissors,$12.98,37.0,$594.38,$480.26,$114.12,False
5392-1,Steady 52201 APSCO Electric Pencil Sharpener,$40.97,19.0,$437.58,$778.43,$-340.85,False
5392-1,Artisan 473 Labels,$2.88,45.0,$28.82,$129.60,$-100.78,False
5393-1,Smiths Bulldog Clip,$3.78,19.0,$128.52,$71.82,$56.70,False
5393-1,Artisan Binder Labels,$3.89,1.0,$126.04,$3.89,$122.15,False
5393-1,12 Colored Short Pencils,$2.60,46.0,$3.52,$119.60,$-116.08,False
5394-1,Alto Memo Cubes,$5.18,33.0,$53.92,$170.94,$-117.02,False
5394-1,Artisan Printable Repositionable Plastic Tabs,$8.60,23.0,$404.00,$197.80,$206.20,False
5394-1,Artisan Legal 4-Ring Binder,$20.98,32.0,$595.88,$671.36,$-75.48,False
5394-1,Steady Major Accent Highlighters,$7.08,28.0,$126.88,$198.24,$-71.36,False
5394-1,Artisan Legal 4-Ring Binder,$20.98,47.0,$650.38,$986.06,$-335.68,False
5394-1,Aluminum Document Frame,$12.22,23.0,$129.25,$281.06,$-151.81,False
5395-1,Alto Memo Cubes,$5.18,33.0,$51.96,$170.94,$-118.98,False
5395-1,Adesso Programmable 142-Key Keyboard,$152.48,17.0,$479.70,$2592.16,$-2112.46,False
5395-1,Artisan 479 Labels,$2.61,44.0,$25.96,$114.84,$-88.88,False
5395-1,Alto Perma 3000 Stacking Storage Drawers,$29.74,50.0,$924.55,$1487.00,$-562.45,False
5395-1,Apex Straight Scissors,$12.98,30.0,$408.83,$389.40,$19.43,False
5395-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,7.0,$331.80,$208.18,$123.62,False
5395-2,Beekin 105-Key Black Keyboard,$19.98,38.0,$743.22,$759.24,$-16.02,False
5396-1,Colored Envelopes,$3.69,22.0,$62.94,$81.18,$-18.24,False
5396-1,Artisan Hanging File Binders,$5.98,33.0,$186.92,$197.34,$-10.42,False
5396-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,19.0,"$6,792.86",$565.06,$6227.80,False
5396-1,Colored Envelopes,$3.69,6.0,$73.40,$22.14,$51.26,False
5396-1,Colored Envelopes,$3.69,49.0,$73.80,$180.81,$-107.01,False
5396-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,2.0,$528.50,$59.48,$469.02,False
5397-1,Apex Preferred Stainless Steel Scissors,$5.68,45.0,$473.62,$255.60,$218.02,False
5397-1,Liquid Accent Tank-Style Highlighters,$2.84,35.0,$191.66,$99.40,$92.26,False
5397-1,Cando PC940 Copier,$449.99,39.0,"$2,562.85",$17549.61,$-14986.76,False
5397-1,Apex Design Stainless Steel Bent Scissors,$6.84,48.0,$478.08,$328.32,$149.76,False
5398-1,UGen Ultra Cordless Optical Suite,$100.97,8.0,"$1,504.75",$807.76,$696.99,False
5398-1,UGen Ultra Cordless Optical Suite,$100.97,21.0,"$1,514.55",$2120.37,$-605.82,False
5399-1,Alto Memo Cubes,$5.18,21.0,$114.80,$108.78,$6.02,False
5399-1,Artisan Poly Binder Pockets,$3.58,15.0,$131.04,$53.70,$77.34,False
5400-1,Artisan Binder Labels,$3.89,19.0,$258.30,$73.91,$184.39,False
5400-1,Cando PC940 Copier,$449.99,47.0,"$17,599.63",$21149.53,$-3549.90,False
5400-1,Cando PC940 Copier,$449.99,3.0,"$1,859.84",$1349.97,$509.87,False
5400-1,Cando PC940 Copier,$449.99,45.0,"$17,549.61",$20249.55,$-2699.94,False
5400-1,Cando PC940 Copier,$449.99,20.0,"$17,549.61",$8999.80,$8549.81,False
5400-1,Artisan Hanging File Binders,$5.98,11.0,$219.60,$65.78,$153.82,False
5400-1,Cando PC940 Copier,$449.99,13.0,"$17,549.61",$5849.87,$11699.74,False
5400-1,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",$3.26,30.0,$98.00,$97.80,$0.20,False
5400-1,Cando PC940 Copier,$449.99,1.0,"$17,549.61",$449.99,$17099.62,False
5402-1,Artisan Round Ring Poly Binders,$2.84,31.0,$59.62,$88.04,$-28.42,False
5402-1,Artisan Non-Stick Binders,$4.49,37.0,$62.94,$166.13,$-103.19,False
5402-1,Aluminum Document Frame,$12.22,23.0,$526.85,$281.06,$245.79,False
5402-1,Artisan 474 Labels,$2.88,49.0,$86.00,$141.12,$-55.12,False
5402-1,Steady Major Accent Highlighters,$7.08,41.0,$205.32,$290.28,$-84.96,False
5402-1,Apex Preferred Stainless Steel Scissors,$5.68,36.0,$43.32,$204.48,$-161.16,False
5402-1,Artisan 48 Labels,$6.30,26.0,$49.94,$163.80,$-113.86,False
5402-1,Artisan Arch Ring Binders,$58.10,13.0,$45.40,$755.30,$-709.90,False
5402-1,Apex Elite Stainless Steel Scissors,$8.34,29.0,$205.32,$241.86,$-36.54,False
5402-2,Unpadded Memo Slips,$3.98,8.0,$43.78,$31.84,$11.94,False
5403-1,Artisan File Folder Labels,$2.88,38.0,$36.70,$109.44,$-72.74,False
5403-1,Steady 52201 APSCO Electric Pencil Sharpener,$40.97,23.0,$546.12,$942.31,$-396.19,False
5403-1,Wirebound Voice Message Log Book,$4.76,22.0,$5.10,$104.72,$-99.62,False
5403-1,TechSavi Cordless Access Keyboard,$29.99,41.0,"$2,454.46",$1229.59,$1224.87,False
5403-1,TypeRight Side-Opening Peel & Seel Expanding Envelopes,$90.48,16.0,"$3,638.41",$1447.68,$2190.73,False
5403-1,Artisan 479 Labels,$2.61,13.0,$83.08,$33.93,$49.15,False
5403-1,Artisan Arch Ring Binders,$58.10,24.0,$62.98,$1394.40,$-1331.42,False
5403-1,Alto Memo Cubes,$5.18,33.0,$144.45,$170.94,$-26.49,False
5404-1,Artisan Poly Binder Pockets,$3.58,46.0,$157.96,$164.68,$-6.72,False
5404-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,10.0,$852.76,$223.80,$628.96,False
5405-1,1726 Digital Answering Machine,$20.99,3.0,$881.58,$62.97,$818.61,False
5405-1,1726 Digital Answering Machine,$20.99,50.0,$807.82,$1049.50,$-241.68,False
5405-1,1726 Digital Answering Machine,$20.99,20.0,$881.58,$419.80,$461.78,False
5406-1,Smiths SlimLine Pencil Sharpener,$11.97,19.0,$129.52,$227.43,$-97.91,False
5407-1,Artisan Durable Poly Binders,$5.53,7.0,$119.46,$38.71,$80.75,False
5407-1,Cando S750 Color Inkjet Printer,$120.97,3.0,$472.70,$362.91,$109.79,False
5407-1,1726 Digital Answering Machine,$20.99,34.0,$397.82,$713.66,$-315.84,False
5407-1,Xit Blank Computer Paper,$19.98,23.0,$412.90,$459.54,$-46.64,False
5407-1,Apex Preferred Stainless Steel Scissors,$5.68,47.0,$339.56,$266.96,$72.60,False
5408-1,Artisan 481 Labels,$3.08,6.0,$24.70,$18.48,$6.22,False
5408-1,Binder Posts,$5.74,47.0,$258.30,$269.78,$-11.48,False
5409-1,Cando PC940 Copier,$449.99,6.0,"$2,249.95",$2699.94,$-449.99,False
5409-1,Artisan Arch Ring Binders,$58.10,11.0,$84.00,$639.10,$-555.10,False
5409-1,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",$1.95,29.0,$29.70,$56.55,$-26.85,False
5409-1,Adesso Programmable 142-Key Keyboard,$152.48,7.0,"$2,249.75",$1067.36,$1182.39,False
5409-1,Cando PC940 Copier,$449.99,48.0,"$2,242.94",$21599.52,$-19356.58,False
5409-1,Artisan 479 Labels,$2.61,7.0,$72.02,$18.27,$53.75,False
5409-1,Cando PC940 Copier,$449.99,41.0,"$2,247.75",$18449.59,$-16201.84,False
5409-1,Artisan Printable Repositionable Plastic Tabs,$8.60,25.0,$259.30,$215.00,$44.30,False
5409-1,Cando S750 Color Inkjet Printer,$120.97,19.0,"$6,799.55",$2298.43,$4501.12,False
5409-1,Artisan 479 Labels,$2.61,39.0,$39.60,$101.79,$-62.19,False
5409-1,Artisan 478 Labels,$4.91,48.0,$64.32,$235.68,$-171.36,False
5409-1,Cando PC940 Copier,$449.99,7.0,"$7,299.04",$3149.93,$4149.11,False
5411-1,"24 Capacity Maxi Data Binder Racks, Pearl",$210.55,41.0,"$1,028.31",$8632.55,$-7604.24,False
5411-1,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",$8.14,30.0,$119.35,$244.20,$-124.85,False
5413-1,Blackstonian Pencils,$2.67,33.0,$50.73,$88.11,$-37.38,False
5413-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,26.0,"$6,559.84",$934.44,$5625.40,False
5413-1,Artisan 474 Labels,$2.88,38.0,$116.00,$109.44,$6.56,False
5414-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,22.0,$238.05,$160.60,$77.45,False
5414-1,Multimedia Mailers,$162.93,1.0,"$3,799.60",$162.93,$3636.67,False
5414-1,Artisan 487 Labels,$3.69,41.0,$247.30,$151.29,$96.01,False
5414-1,Wirebound Voice Message Log Book,$4.76,45.0,$134.46,$214.20,$-79.74,False
5414-1,Adesso Programmable 142-Key Keyboard,$152.48,29.0,$939.06,$4421.92,$-3482.86,False
5415-1,Economy Rollaway Files,$165.20,48.0,"$31,699.82",$7929.60,$23770.22,False
5415-1,OIC Thumb-Tacks,$1.14,9.0,$50.92,$10.26,$40.66,False
5415-1,Smiths Metal Binder Clips,$2.62,35.0,$346.92,$91.70,$255.22,False
5415-1,Artisan 48 Labels,$6.30,11.0,"$1,221.76",$69.30,$1152.46,False
5416-1,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",$34.76,13.0,"$1,040.75",$451.88,$588.87,False
5416-1,1726 Digital Answering Machine,$20.99,34.0,$503.76,$713.66,$-209.90,False
5416-2,Smiths Colored Bar Computer Paper,$35.44,26.0,"$1,765.52",$921.44,$844.08,False
5418-1,Steady Liquid Accent Highlighters,$6.68,10.0,$40.90,$66.80,$-25.90,False
5419-1,Artisan 487 Labels,$3.69,29.0,$242.46,$107.01,$135.45,False
5419-1,Self-Adhesive Removable Labels,$3.15,46.0,$132.04,$144.90,$-12.86,False
5419-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,19.0,$620.60,$425.22,$195.38,False
5419-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,24.0,$330.24,$261.36,$68.88,False
5420-1,Adesso Programmable 142-Key Keyboard,$152.48,31.0,"$4,343.95",$4726.88,$-382.93,False
5420-1,Binder Clips by OIC,$1.48,50.0,$68.06,$74.00,$-5.94,False
5420-1,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",$2.10,8.0,$36.70,$16.80,$19.90,False
5420-1,Steady Liquid Accent Tank-Style Highlighters,$2.84,22.0,$68.08,$62.48,$5.60,False
5420-1,Bagged Rubber Bands,$1.26,47.0,$68.08,$59.22,$8.86,False
5420-1,Artisan 479 Labels,$2.61,34.0,$68.08,$88.74,$-20.66,False
5421-1,"TypeRight  Top-Opening Peel & Seel Envelopes, Plain White",$27.18,8.0,$467.22,$217.44,$249.78,False
5421-1,Artisan Hi-Liter Smear-Safe Highlighters,$5.84,42.0,$26.20,$245.28,$-219.08,False
5421-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,1.0,$467.22,$35.94,$431.28,False
5421-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,39.0,$467.22,$1401.66,$-934.44,False
5423-1,"Message Book, One Form per Page",$3.71,22.0,$144.36,$81.62,$62.74,False
5423-1,TechSavi Cordless Access Keyboard,$29.99,13.0,"$3,644.10",$389.87,$3254.23,False
5423-1,TechSavi Cordless Navigator Duo,$80.98,43.0,"$3,644.10",$3482.14,$161.96,False
5423-1,Creator Colored Pencils,$3.28,4.0,$80.68,$13.12,$67.56,False
5424-1,Artisan 474 Labels,$2.88,22.0,$125.20,$63.36,$61.84,False
5424-1,Artisan 48 Labels,$6.30,18.0,$146.96,$113.40,$33.56,False
5424-1,Wirebound Voice Message Log Book,$4.76,34.0,$185.84,$161.84,$24.00,False
5424-1,Artisan Non-Stick Binders,$4.49,41.0,$26.94,$184.09,$-157.15,False
5426-1,Artisan Binder Labels,$3.89,5.0,$23.92,$19.45,$4.47,False
5426-1,EcoTones Memo Sheets,$4.00,26.0,$132.00,$104.00,$28.00,False
5426-1,EcoTones Memo Sheets,$4.00,43.0,$132.00,$172.00,$-40.00,False
5426-1,Artisan 481 Labels,$3.08,44.0,$159.94,$135.52,$24.42,False
5426-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,38.0,$476.68,$1388.90,$-912.22,False
5426-1,Deluxe Rollaway Locking File with Drawer,$415.88,25.0,"$2,007.53",$10397.00,$-8389.47,False
5426-1,EcoTones Memo Sheets,$4.00,1.0,$120.55,$4.00,$116.55,False
5426-1,Colored Envelopes,$3.69,33.0,$145.69,$121.77,$23.92,False
5426-1,EcoTones Memo Sheets,$4.00,40.0,$132.00,$160.00,$-28.00,False
5426-1,"220 Trimline Phone, White",$15.99,27.0,$559.68,$431.73,$127.95,False
5428-1,Creator Colored Pencils,$3.28,21.0,$85.28,$68.88,$16.40,False
5428-1,"Creator Anti Dust Chalk, 12/Pack",$1.82,42.0,$85.28,$76.44,$8.84,False
5428-1,"Creator Colored Pencils, 12/Box",$2.88,50.0,$85.28,$144.00,$-58.72,False
5428-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,22.0,"$2,949.97",$804.10,$2145.87,False
5428-1,Creator Colored Pencils,$3.28,11.0,$85.28,$36.08,$49.20,False
5428-1,Creator Colored Pencils,$3.28,34.0,$85.28,$111.52,$-26.24,False
5428-1,Creator Colored Pencils,$3.28,29.0,$85.28,$95.12,$-9.84,False
5428-1,Creator Colored Pencils,$3.28,,$85.28,$nan,$nan,False
5429-1,Artisan Binder Labels,$3.89,8.0,$52.93,$31.12,$21.81,False
5429-1,Bagged Rubber Bands,$1.26,27.0,$90.08,$34.02,$56.06,False
5429-1,Artisan 48 Labels,$6.30,47.0,$136.04,$296.10,$-160.06,False
5429-1,Apex Box Cutter Scissors,$10.23,42.0,$465.56,$429.66,$35.90,False
5429-1,Lumi Crayons,$9.85,1.0,$89.50,$9.85,$79.65,False
5429-1,EcoTones Memo Sheets,$4.00,41.0,$125.00,$164.00,$-39.00,False
5429-1,Artisan 479 Labels,$2.61,8.0,$127.24,$20.88,$106.36,False
5429-1,Artisan 481 Labels,$3.08,20.0,$452.00,$61.60,$390.40,False
5430-1,Steady Major Accent Highlighters,$7.08,27.0,$220.44,$191.16,$29.28,False
5430-1,Assorted Color Push Pins,$1.81,36.0,$80.64,$65.16,$15.48,False
5430-1,Steady Major Accent Highlighters,$7.08,44.0,$220.44,$311.52,$-91.08,False
5430-1,Security-Tint Envelopes,$7.64,34.0,$220.44,$259.76,$-39.32,False
5430-1,Steady Major Accent Highlighters,$7.08,22.0,$220.44,$155.76,$64.68,False
5431-1,Artisan 474 Labels,$2.88,20.0,$88.06,$57.60,$30.46,False
5431-1,Binder Posts,$5.74,10.0,$29.17,$57.40,$-28.23,False
5431-1,Apex Preferred Stainless Steel Scissors,$5.68,29.0,$136.34,$164.72,$-28.38,False
5432-1,12 Colored Short Pencils,$2.60,18.0,$44.10,$46.80,$-2.70,False
5432-1,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",$2.10,30.0,$44.10,$63.00,$-18.90,False
5432-1,TypeRight Side-Opening Peel & Seel Expanding Envelopes,$90.48,27.0,"$2,508.56",$2442.96,$65.60,False
5432-1,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",$2.10,33.0,$44.10,$69.30,$-25.20,False
5433-1,Steady Major Accent Highlighters,$7.08,44.0,$220.44,$311.52,$-91.08,False
5433-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,8.0,$220.44,$87.12,$133.32,False
5433-1,Artisan 481 Labels,$3.08,36.0,$131.50,$110.88,$20.62,False
5433-1,Steady Major Accent Highlighters,$7.08,23.0,$220.44,$162.84,$57.60,False
5433-1,Artisan 474 Labels,$2.88,5.0,$374.44,$14.40,$360.04,False
5433-1,Steady Major Accent Highlighters,$7.08,38.0,$220.44,$269.04,$-48.60,False
5434-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,50.0,$492.86,$1487.00,$-994.14,False
5434-1,Smiths Colored Bar Computer Paper,$35.44,28.0,$544.50,$992.32,$-447.82,False
5434-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,38.0,$348.48,$413.82,$-65.34,False
5434-1,Artisan 487 Labels,$3.69,40.0,$149.50,$147.60,$1.90,False
5435-1,Artisan 479 Labels,$2.61,32.0,$144.00,$83.52,$60.48,False
5435-1,Artisan Non-Stick Binders,$4.49,13.0,$83.52,$58.37,$25.15,False
5435-1,Steady Pocket Accent Highlighters,$1.60,32.0,$220.44,$51.20,$169.24,False
5436-1,Smiths Standard Envelopes,$5.68,5.0,$220.44,$28.40,$192.04,False
5436-1,Airmail Envelopes,$83.93,22.0,"$4,196.50",$1846.46,$2350.04,False
5436-1,Airmail Envelopes,$83.93,40.0,"$4,196.50",$3357.20,$839.30,False
5438-1,Binder Clips by OIC,$1.48,32.0,$88.96,$47.36,$41.60,False
5438-1,Apex Preferred Stainless Steel Scissors,$5.68,1.0,$93.52,$5.68,$87.84,False
5438-1,"TypeRight  Top-Opening Peel & Seel  Envelopes, Gray",$35.94,2.0,$504.90,$71.88,$433.02,False
5438-1,Artisan 474 Labels,$2.88,34.0,$40.30,$97.92,$-57.62,False
5438-1,Artisan 48 Labels,$6.30,8.0,$113.40,$50.40,$63.00,False
5439-1,Steady Major Accent Highlighters,$7.08,34.0,$240.72,$240.72,$0.00,True
5439-1,Steady Major Accent Highlighters,$7.08,11.0,$240.72,$77.88,$162.84,False
5439-1,Steady Major Accent Highlighters,$7.08,38.0,$240.72,$269.04,$-28.32,False
5439-1,Steady Major Accent Highlighters,$7.08,27.0,$240.72,$191.16,$49.56,False
5439-1,Steady Major Accent Highlighters,$7.08,31.0,$240.72,$219.48,$21.24,False
5439-1,Cando S750 Color Inkjet Printer,$120.97,39.0,"$2,240.98",$4717.83,$-2476.85,False
5439-1,Steady Major Accent Highlighters,$7.08,5.0,$240.72,$35.40,$205.32,False
5440-1,Beekin 6 Outlet Metallic Surge Strip,$10.89,48.0,$258.30,$522.72,$-264.42,False
5440-1,"Artisan Flip-Chart Easel Binder, Black",$22.38,7.0,$880.16,$156.66,$723.50,False
5440-1,Smiths Colored Bar Computer Paper,$35.44,42.0,$469.90,$1488.48,$-1018.58,False
5440-1,Amtisan Printable Repositionable Plastic Tabs,$8.60,19.0,$287.00,$163.40,$123.60,False
5442-1,Barrel Sharpener,$3.57,33.0,$136.04,$117.81,$18.23,False
5443-1,Binder Posts,$5.74,10.0,$63.12,$57.40,$5.72,False
5443-1,Artisan 474 Labels,$2.88,1.0,$49.30,$2.88,$46.42,False
5443-1,Office Shears by Apex,$2.08,46.0,$119.84,$95.68,$24.16,False
5443-1,Beekin 105-Key Black Keyboard,$19.98,15.0,$232.80,$299.70,$-66.90,False
5443-1,Apex Forged Steel Scissors with Black Enamel Handles,$9.31,27.0,$131.40,$251.37,$-119.97,False
5444-1,Smiths General Use 3-Ring Binders,$1.88,1.0,$9.40,$1.88,$7.52,False
5444-1,Alto Perma 2700 Stacking Storage Drawers,$20.98,12.0,$743.50,$251.76,$491.74,False
5444-1,Alto Perma 2700 Stacking Storage Drawers,$29.74,46.0,$743.50,$1368.04,$-624.54,False
5444-1,Smiths Gold Paper Clips,$2.98,26.0,$8.94,$77.48,$-68.54,False
5445-1,TechSavi Cordless Elite Duo,$100.98,1.0,$744.24,$100.98,$643.26,False
5445-1,Artisan 48 Labels,$6.30,43.0,$120.68,$270.90,$-150.22,False
5445-1,1726 Digital Answering Machine,$20.99,17.0,$82.72,$356.83,$-274.11,False
5445-1,"OIC Colored Binder Clips, Assorted Sizes",$3.58,10.0,$107.00,$35.80,$71.20,False
5445-1,12 Colored Short Pencils,$2.60,9.0,$116.92,$23.40,$93.52,False
5445-1,Smiths General Use 3-Ring Binders,$1.88,47.0,$47.20,$88.36,$-41.16,False
5446-1,Artisan Poly Binder Pockets,$3.58,38.0,$139.62,$136.04,$3.58,False
5446-1,Alto Perma 3000 Stacking Storage Drawers,$29.74,27.0,$636.02,$802.98,$-166.96,False
5446-1,Artisan Poly Binder Pockets,$3.58,3.0,$139.62,$10.74,$128.88,False
5447-1,Apex Straight Scissors,$12.98,41.0,$552.25,$532.18,$20.07,False
5448-1,Artisan 48 Labels,$6.30,17.0,$113.40,$107.10,$6.30,False
5449-1,Beekin 105-Key Black Keyboard,$19.98,37.0,$526.38,$739.26,$-212.88,False
5449-1,Artisan Poly Binder Pockets,$3.58,24.0,$23.06,$85.92,$-62.86,False
5449-1,Smiths Pushpins,$1.88,37.0,$536.52,$69.56,$466.96,False
5449-1,Brown Kraft Recycled Envelopes,$16.98,18.0,$526.38,$305.64,$220.74,False
5450-1,Alto Memo Cubes,$5.18,10.0,$101.26,$51.80,$49.46,False
5450-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,8.0,$131.40,$58.40,$73.00,False
5450-1,"Alto Parchment Paper, Assorted Colors",$7.28,8.0,$153.98,$58.24,$95.74,False
5450-1,Artisan 479 Labels,$2.61,3.0,$33.68,$7.83,$25.85,False
5450-1,Artisan Poly Binder Pockets,$3.58,8.0,$131.04,$28.64,$102.40,False
5450-2,"DrawIt Pizazz Watercolor Pencils, 10-Color Set with Brush",$4.26,46.0,$140.40,$195.96,$-55.56,False
5451-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,33.0,$9.11,$1206.15,$-1197.04,False
5451-1,DrawIt Colored Pencils,$9.11,21.0,$9.11,$191.31,$-182.20,False
5451-1,"DrawIt Colored Pencils, 48-Color Set",$36.55,15.0,$9.11,$548.25,$-539.14,False
5452-1,Apex Straight Scissors,$12.98,34.0,$133.68,$441.32,$-307.64,False
5453-1,Steady 52201 APSCO Electric Pencil Sharpener,$40.97,22.0,"$1,802.68",$901.34,$901.34,False
5453-1,Steady Pocket Accent Highlighters,$1.60,33.0,$80.68,$52.80,$27.88,False
5453-1,Apex Preferred Stainless Steel Scissors,$5.68,21.0,$147.84,$119.28,$28.56,False
5454-1,Apex Straight Scissors,$12.98,22.0,$392.95,$285.56,$107.39,False
5455-1,1726 Digital Answering Machine,$20.99,50.0,$872.80,$1049.50,$-176.70,False
5455-1,Artisan 474 Labels,$2.88,37.0,$28.40,$106.56,$-78.16,False
5456-1,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",$136.98,40.0,$477.50,$5479.20,$-5001.70,False
5456-1,Barrel Sharpener,$3.57,4.0,$146.37,$14.28,$132.09,False
5456-1,Artisan Binder Labels,$3.89,23.0,$173.62,$89.47,$84.15,False
5456-1,"Angle-D Binders with Locking Rings, Label Holders",$7.30,44.0,$339.55,$321.20,$18.35,False
5456-1,Artisan 479 Labels,$2.61,17.0,$5.54,$44.37,$-38.83,False
5457-1,"Laser Neon Mac Format Diskettes, 10/Pack",$8.12,12.0,$369.95,$97.44,$272.51,False
5457-1,Smiths Bulldog Clip,$3.78,9.0,$160.54,$34.02,$126.52,False
